#
# Clustering Coefficient Distribution. G(80583, 1730617). Average clustering: 0.0374  OpenTriads: 186413958 (0.9973)  ClosedTriads: 500989 (0.0027) (Sun May  4 21:56:03 2014)
#
# Node degree	Average clustering coefficient
158	0.0106025
159	0.0101024
160	0.0100034
161	0.0093121
162	0.0095393
163	0.0102308
164	0.00995143
165	0.00931063
166	0.0103315
167	0.00985674
168	0.00982903
169	0.0088336
170	0.00901007
171	0.00935015
172	0.0096848
173	0.0102425
174	0.00933635
175	0.00977514
176	0.0101708
177	0.00955578
178	0.00871368
179	0.00888625
180	0.00904203
181	0.00930621
182	0.0089436
183	0.00896374
184	0.00902472
185	0.00952517
186	0.0112162
187	0.00927869
188	0.00917829
189	0.00839507
190	0.0076286
191	0.00986852
192	0.00916299
193	0.00865257
194	0.00982031
195	0.00860076
196	0.00844876
197	0.0087413
198	0.00863871
199	0.00889323
200	0.00930938
201	0.00902233
202	0.00893631
203	0.0092715
204	0.00899325
205	0.00831535
206	0.00897686
207	0.00853352
208	0.00875808
209	0.00920135
210	0.00875803
211	0.00880574
212	0.00897974
213	0.00858442
214	0.00914172
215	0.00875196
216	0.00798434
217	0.00734049
218	0.00757174
219	0.00939632
220	0.00762069
221	0.00690356
222	0.00898593
223	0.00885408
224	0.00868631
225	0.00856892
226	0.00844511
227	0.00865203
228	0.00880117
229	0.0074936
230	0.00827521
231	0.00752073
232	0.00853807
233	0.00808925
234	0.00833322
235	0.00686629
236	0.00837778
237	0.00896692
238	0.00731886
239	0.00890581
240	0.0076298
241	0.00885589
242	0.00757252
243	0.00653575
244	0.0086289
245	0.00819423
246	0.00888676
247	0.00853238
248	0.00637542
249	0.00895242
250	0.00783556
251	0.00877573
252	0.00695967
253	0.00733283
254	0.00657079
255	0.00743496
256	0.00706417
257	0.00718464
258	0.0075201
259	0.00770363
260	0.00793604
261	0.00877123
262	0.00754615
263	0.00715104
264	0.00805737
265	0.00915675
266	0.00832361
267	0.00836876
268	0.00679283
269	0.00726756
270	0.00920952
271	0.0080895
272	0.00683105
273	0.00859303
274	0.00783404
275	0.00734609
276	0.00809961
277	0.00757905
278	0.00698336
279	0.00970776
280	0.00644436
281	0.00701021
282	0.00628292
283	0.0067902
284	0.00636815
285	0.00669097
286	0.00688116
287	0.00738814
288	0.00835342
289	0.0103158
290	0.00667531
291	0.00724197
292	0.00827037
293	0.00779393
294	0.00834966
295	0.00616241
296	0.00798432
297	0.00723751
298	0.00618323
299	0.00772478
300	0.00688121
301	0.00813633
302	0.00625412
303	0.00916736
304	0.00674721
305	0.00724823
306	0.00517619
307	0.00685876
308	0.00696537
309	0.00725152
310	0.00556322
311	0.00491119
312	0.00608823
313	0.00640773
314	0.00536935
315	0.00621505
316	0.00903508
317	0.00744346
318	0.00876826
319	0.00686073
320	0.00630106
321	0.00778954
322	0.00828478
323	0.00648867
324	0.00782283
325	0.0061231
326	0.00673222
327	0.00828748
328	0.00889331
329	0.00572656
330	0.00691728
331	0.00763047
332	0.00899805
333	0.00670573
334	0.00605197
335	0.0090541
336	0.0078928
337	0.00737348
338	0.006321
339	0.00557427
340	0.00512886
341	0.00742642
342	0.00651099
343	0.00818575
344	0.00716813
345	0.00507448
346	0.00640947
347	0.00674033
348	0.00828631
349	0.0081691
350	0.00636487
351	0.00780435
352	0.00630693
353	0.00636024
354	0.00646971
355	0.00466662
356	0.00572554
357	0.00616612
358	0.00869433
359	0.00738717
360	0.00697548
361	0.00539381
362	0.00148452
363	0.00781223
364	0.00415924
365	0.0031395
367	0.00640233
368	0.00400891
369	0.00739015
370	0.00832723
371	0.0074177
372	0.00654527
373	0.00740194
374	0.00374607
376	0.00808538
377	0.00834048
378	0.00689103
379	0.00718289
380	0.00644491
381	0.00656055
382	0.00831253
383	0.00381039
384	0.00653301
386	0.00615868
387	0.00542646
388	0.00797719
389	0.00691933
390	0.00761101
391	0.0073321
392	0.00587366
394	0.00590267
396	0.00161744
397	0.0083149
399	0.00786562
400	0.00615357
401	0.00784403
402	0.00826041
403	0.0055483
405	0.00488707
406	0.00599414
407	0.00798786
408	0.00593414
409	0.00216933
410	0.00521527
411	0.00553173
412	0.00807289
413	0.00557072
414	0.00937398
415	0.00696038
417	0.00537295
418	0.00510184
419	0.00509498
420	0.0055117
421	0.00441327
422	0.00759587
424	0.00194032
425	0.00781657
426	0.00760754
427	0.00584278
428	0.00786965
429	0.00611182
430	0.007119
433	0.00564433
434	0.00680326
435	0.00586402
436	0.00861222
437	0.00865222
438	0.00263023
440	0.00783557
442	0.00668896
443	0.00402439
444	0.00706665
445	0.00376714
446	0.00750959
447	0.00679517
450	0.00791296
451	0.00580536
453	0.00593585
455	0.00237208
457	0.00783667
458	0.00520084
459	0.00641878
460	0.00625938
462	0.00775438
463	0.00564563
464	0.00759494
466	0.00737338
467	0.00337358
469	0.00175861
470	0.00768464
473	0.00509813
475	0.00360027
476	0.0070672
477	0.00348793
478	0.00635597
480	0.00721113
482	0.00532282
483	0.00814184
484	0.00504765
485	0.00473487
486	0.00212125
488	0.00260881
489	0.00203603
490	0.00664657
492	0.00802298
495	0.00801289
498	0.00448573
499	0.00713081
501	0.00178044
503	0.00195155
504	0.00835306
506	0.00424259
508	0.00427868
510	0.00726268
511	0.00235529
513	0.00624922
514	0.00708929
515	0.00275018
518	0.00257649
519	0.00591763
520	0.00453446
524	0.00544244
525	0.00805661
528	0.00536292
529	0.00148877
530	0.0037241
531	0.0071323
538	0.00569013
542	0.00486544
546	0.00622158
548	0.00281562
551	0.00551157
553	0.00169694
554	0.00257865
556	0.00411992
557	0.00702487
558	0.00257418
561	0.00320856
562	0.00237585
563	0.00178884
570	0.0022485
571	0.00180047
575	0.00185837
577	0.0052665
578	0.00485333
582	0.00211745
590	0.00256683
592	0.00686331
593	0.00318464
595	0.00203956
598	0.00751486
600	0.0026359
604	0.00685947
608	0.00258497
609	0.00198565
611	0.00210888
612	0.00406492
613	0.00246298
617	0.00161538
620	0.00710429
624	0.0015634
626	0.00249231
627	0.0018847
633	0.00462431
634	0.00302426
635	0.00428762
636	0.00234111
640	0.00286589
643	0.00203783
644	0.00247771
660	0.00210144
668	0.00279651
669	0.00153057
674	0.00630739
689	0.00277449
690	0.00166593
695	0.00557742
699	0.00156589
704	0.00568491
714	0.00210298
722	0.00552113
724	0.00439607
739	0.00197934
743	0.00183927
745	0.0025493
746	0.00303363
749	0.00166711
750	0.00167157
756	0.00657339
769	0.00152389
779	0.001716
786	0.00202266
792	0.00180375
793	0.00271224
803	0.0022329
804	0.00263936
813	0.00299808
817	0.00196798
818	0.00578991
820	0.00209357
837	0.00341805
854	0.00182434
866	0.00206957
868	0.00281441
882	0.00186605
884	0.0015194
887	0.00169736
914	0.00170779
929	0.00148241
937	0.005311
944	0.00221996
951	0.00159954
955	0.00223525
961	0.00208117
977	0.00214837
989	0.0017009
1014	0.00178252
1038	0.00202872
1085	0.00210163
1158	0.00140767
1162	0.0017574
1164	0.00166986
1186	0.00172631
1192	0.00185197
1197	0.00190212
1198	0.00185525
1218	0.00176077
1285	0.00186566
1286	0.00144265
1299	0.00143645
1334	0.00151168
1346	0.00150708
1457	0.00211748
1489	0.00164286
1789	0.00158071
1799	0.00157546
1815	0.00152944
2007	0.0014138
2204	0.00166659
2334	0.00187701
2533	0.00138535
2789	0.00143756
